,Nota_media_curso,Nota_media_selec,Val_profe,Val_compañeros,Val_propia,Val_padres,Val_direct,Eval_Alumno
2575,9.19,10.399999999999999,6.9,7.95,8.77,8.78,7.05,Muy Buena
2576,3.65,4.99,8.28,7.84,8.28,5.71,7.33,No Muy Mala
2577,8.4,8.63,5.19,7.57,7.87,7.02,6.06,Buena
2578,3.73,4.5,3.38,8.97,8.73,8.53,5.78,Mala
2579,4.5,4.67,5.6,9.78,8.26,6.28,4.47,No Muy Mala
2580,8.49,9.77,5.32,8.67,7.55,6.44,8.0,Muy Buena
2581,4.61,4.720000000000001,6.94,9.3,8.01,7.18,6.07,No Muy Mala
2582,5.98,6.930000000000001,5.96,7.38,8.91,7.6,9.22,No Muy Buena
2583,3.35,4.58,6.34,7.2,6.97,7.23,9.09,Mala
2584,9.8,11.010000000000002,9.47,9.83,8.56,7.43,5.43,Perfecta
2585,8.7,8.709999999999999,6.77,8.86,8.56,8.71,7.65,Muy Buena
2586,6.03,7.71,6.12,7.83,6.84,8.57,6.4,No Muy Buena
2587,4.23,4.430000000000001,8.62,9.18,6.55,8.83,7.02,No Muy Buena
2588,6.43,6.43,6.87,9.78,6.99,8.07,9.04,Buena
2589,5.78,6.76,9.06,9.03,6.56,6.45,6.4,Buena
2590,4.99,6.050000000000001,6.24,9.88,8.76,8.03,5.68,No Muy Buena
2591,5.42,5.65,7.87,9.12,8.22,7.79,8.28,Buena
2592,9.35,9.959999999999999,4.06,8.63,9.37,6.74,5.19,Muy Buena
2593,5.91,6.55,9.63,8.74,6.8,7.03,9.16,Muy Buena
2594,7.65,8.440000000000001,3.25,7.49,8.5,5.52,5.36,No Muy Buena
2595,9.69,9.91,7.65,7.56,7.87,7.4,5.79,Perfecta
2596,5.17,5.26,6.51,7.71,9.11,7.49,8.91,No Muy Buena
2597,8.41,8.55,6.22,7.26,9.58,6.47,6.54,Muy Buena
